Invoice Number,Date Time,Customer ID,Product ID,Quantity,Price per Unit,Return Status,Sales Channel,Total Sales,Customer Age Group,Region,Product Category
7267,2/1/2021 20:13,30,4,6,84.42,Not Returned,Online,506.52,46-55,East,Clothing
7268,9/1/2021 6:51,51,17,7,61.51,Not Returned,Online,430.57,46-55,East,Accessories
7270,1/1/2021 15:32,56,4,6,90.83,Not Returned,Online,544.98,18-25,East,Clothing
7271,8/1/2021 12:21,54,4,5,90.84,Not Returned,Online,454.2,56+,East,Clothing
7273,1/1/2021 13:03,85,6,4,81.87,Not Returned,Online,327.48,18-25,North,Accessories
7274,8/1/2021 10:46,91,50,3,56.84,Not Returned,Online,170.52,36-45,East,Accessories
7275,10/1/2021 7:18,93,19,1,25.92,Not Returned,Online,25.92,36-45,North,Foot wear
7277,9/1/2021 7:49,8,44,3,52.19,Not Returned,Online,156.57,NA,West,Accessories
7278,8/1/2021 20:55,54,5,5,87.52,Not Returned,Online,437.6,56+,East,Clothing
7279,2/1/2021 11:43,10,37,3,29.76,Not Returned,Online,89.28,56+,East,Foot wear
7280,9/1/2021 4:10,63,9,1,62.22,Not Returned,In-Store,62.22,56+,East,Foot wear
7281,8/1/2021 18:25,83,25,4,89.49,Not Returned,In-Store,357.96,56+,East,Clothing
7282,11/1/2021 7:09,93,12,4,87.61,Not Returned,Online,350.44,36-45,North,Clothing
7284,11/1/2021 6:29,6,34,2,37.44,Not Returned,Online,74.88,26-35,South,Foot wear
7285,2/1/2021 2:06,84,48,2,63.33,Not Returned,Online,126.66,56+,West,Foot wear
7286,4/1/2021 19:16,61,37,2,71.56,Not Returned,Online,143.12,26-35,East,Foot wear
7287,9/1/2021 23:02,81,10,5,79.5,Not Returned,In-Store,397.5,56+,West,Foot wear
7289,5/1/2021 21:11,93,40,5,37.07,Not Returned,Online,185.35,36-45,North,Accessories
7290,3/1/2021 6:54,67,29,7,48.35,Not Returned,Online,338.45,26-35,South,Foot wear
7291,6/1/2021 18:36,17,12,6,76.3,Not Returned,Online,457.8,46-55,South,Clothing
7292,1/1/2021 12:47,35,25,1,62.89,Not Returned,In-Store,62.89,36-45,East,Clothing
7293,10/1/2021 14:21,56,25,1,22.42,Not Returned,In-Store,22.42,18-25,East,Clothing
7296,10/1/2021 3:03,54,2,7,24.37,Not Returned,Online,170.59,56+,East,Clothing
7297,4/1/2021 3:00,28,26,3,75.88,Not Returned,Online,227.64,26-35,South,Foot wear
7298,4/1/2021 15:13,71,9,2,43.99,Not Returned,Online,87.98,18-25,North,Foot wear
7299,4/1/2021 8:53,48,23,7,65.75,Not Returned,Online,460.25,56+,West,Clothing
7300,4/1/2021 14:54,84,36,6,58.99,Not Returned,In-Store,353.94,56+,West,Clothing
7301,2/1/2021 19:10,12,42,4,59.35,Not Returned,Online,237.4,36-45,West,Foot wear
7302,6/1/2021 5:47,14,25,1,39.29,Not Returned,Online,39.29,26-35,East,Clothing
7305,3/1/2021 5:40,79,4,6,49.28,Not Returned,Online,295.68,46-55,South,Clothing
7306,11/1/2021 7:06,20,16,7,70.23,Not Returned,Online,491.61,46-55,North,Foot wear
7307,9/1/2021 21:03,37,22,6,80.56,Not Returned,Online,483.36,36-45,South,Clothing
7308,10/1/2021 19:37,1,24,2,91.44,Not Returned,Online,182.88,46-55,West,Accessories
7309,2/1/2021 17:18,41,3,1,46.99,Not Returned,In-Store,46.99,46-55,East,Foot wear
7310,7/1/2021 16:53,20,2,2,65.11,Not Returned,Online,130.22,46-55,North,Clothing
7311,1/1/2021 12:27,52,24,3,38.57,Not Returned,Online,115.71,46-55,East,Accessories
7312,4/1/2021 9:13,48,19,2,52,Not Returned,In-Store,104,56+,West,Foot wear
7314,6/1/2021 22:43,94,13,3,81.91,Not Returned,Online,245.73,36-45,West,Foot wear
7315,9/1/2021 13:05,32,38,3,98.13,Not Returned,In-Store,294.39,46-55,East,Foot wear
7316,11/1/2021 3:49,93,18,4,60.23,Not Returned,In-Store,240.92,36-45,North,Foot wear
7317,11/1/2021 8:54,77,36,5,75.15,Not Returned,In-Store,375.75,18-25,West,Clothing
7318,3/1/2021 19:54,13,27,4,51.28,Not Returned,Online,205.12,56+,North,Foot wear
7319,7/1/2021 22:09,98,45,6,42.88,Not Returned,Online,257.28,26-35,East,Foot wear
7320,8/1/2021 17:27,7,3,5,59.09,Not Returned,Online,295.45,NA,North,Foot wear
7321,2/1/2021 20:42,44,45,3,87.62,Not Returned,In-Store,262.86,26-35,East,Foot wear
7322,9/1/2021 2:05,84,23,1,54.95,Not Returned,Online,54.95,56+,West,Clothing
7323,6/1/2021 20:02,1,12,4,50.3,Not Returned,Online,201.2,46-55,West,Clothing
7324,7/1/2021 10:33,6,21,7,93.07,Not Returned,Online,651.49,26-35,South,Clothing
7325,3/1/2021 6:44,7,36,1,70.84,Not Returned,Online,70.84,NA,North,Clothing
7326,10/1/2021 7:24,100,8,7,22.11,Not Returned,Online,154.77,18-25,West,Accessories
7327,2/1/2021 20:14,13,17,5,58.82,Not Returned,In-Store,294.1,56+,North,Accessories
7328,7/1/2021 9:14,82,35,6,46.61,Not Returned,In-Store,279.66,18-25,South,Foot wear
7329,9/1/2021 17:27,11,4,1,76.92,Not Returned,Online,76.92,46-55,South,Clothing
7330,6/1/2021 2:28,14,26,5,58.8,Not Returned,In-Store,294,26-35,East,Foot wear
7331,7/1/2021 20:55,69,21,7,68.37,Not Returned,Online,478.59,46-55,South,Clothing
7332,8/1/2021 1:56,49,15,5,38.36,Not Returned,Online,191.8,26-35,West,Foot wear
7333,10/1/2021 20:08,15,9,4,36.24,Not Returned,In-Store,144.96,46-55,West,Foot wear
7334,8/1/2021 8:13,59,24,4,31.7,Not Returned,In-Store,126.8,46-55,North,Accessories
7335,7/1/2021 13:03,21,43,1,53.68,Not Returned,Online,53.68,26-35,East,Clothing
7336,8/1/2021 6:08,6,39,7,80.83,Not Returned,In-Store,565.81,26-35,South,Accessories
7337,4/1/2021 7:32,60,24,7,96.22,Not Returned,In-Store,673.54,26-35,West,Accessories
7338,11/1/2021 0:46,90,39,3,66.4,Not Returned,In-Store,199.2,36-45,North,Accessories
7339,1/1/2021 5:27,52,15,7,52.21,Not Returned,Online,365.47,46-55,East,Foot wear
7340,4/1/2021 2:30,48,10,6,50.81,Not Returned,Online,304.86,56+,West,Foot wear
7341,8/1/2021 17:59,2,19,3,96.32,Not Returned,In-Store,288.96,56+,East,Foot wear
7343,6/1/2021 7:24,73,46,1,84.69,Not Returned,In-Store,84.69,56+,West,Clothing
7344,1/1/2021 23:10,85,26,5,48.68,Not Returned,In-Store,243.4,18-25,North,Foot wear
7345,5/1/2021 4:01,83,9,5,76.23,Not Returned,Online,381.15,56+,East,Foot wear
7346,6/1/2021 14:08,55,20,4,29.22,Not Returned,Online,116.88,36-45,East,Clothing
7347,7/1/2021 5:38,48,35,5,37.37,Not Returned,In-Store,186.85,56+,West,Foot wear
7348,10/1/2021 11:02,50,48,1,39.69,Not Returned,Online,39.69,46-55,South,Foot wear
7349,11/1/2021 9:24,4,9,1,73.41,Not Returned,In-Store,73.41,56+,West,Foot wear
7350,4/1/2021 12:09,76,8,6,80.22,Not Returned,In-Store,481.32,26-35,West,Accessories
7351,8/1/2021 1:58,73,47,1,42.39,Not Returned,Online,42.39,56+,West,Foot wear
7352,5/1/2021 12:33,75,11,2,26.53,Not Returned,Online,53.06,56+,West,Clothing
7353,6/1/2021 6:37,32,22,7,54.03,Not Returned,Online,378.21,46-55,East,Clothing
7354,8/1/2021 0:24,68,16,1,45.37,Not Returned,In-Store,45.37,26-35,North,Foot wear
7355,7/1/2021 19:32,94,7,3,56.9,Not Returned,In-Store,170.7,36-45,West,Foot wear
7356,9/1/2021 20:08,82,40,1,48.85,Not Returned,Online,48.85,18-25,South,Accessories
7357,1/1/2021 7:43,67,11,6,73.09,Not Returned,Online,438.54,26-35,South,Clothing
7358,2/1/2021 21:45,68,50,2,33.86,Not Returned,Online,67.72,26-35,North,Accessories
7360,9/1/2021 15:29,24,41,6,21.35,Not Returned,Online,128.1,18-25,South,Accessories
7361,4/1/2021 0:05,84,14,2,42.77,Not Returned,Online,85.54,56+,West,Clothing
7362,4/1/2021 14:13,48,19,5,89.47,Not Returned,In-Store,447.35,56+,West,Foot wear
7363,5/1/2021 4:56,24,16,1,42.04,Not Returned,In-Store,42.04,18-25,South,Foot wear
7364,6/1/2021 17:28,14,20,2,25.63,Not Returned,Online,51.26,26-35,East,Clothing
7365,4/1/2021 9:05,95,43,6,62.75,Not Returned,Online,376.5,18-25,North,Clothing
7366,4/1/2021 8:32,18,11,6,71.49,Not Returned,Online,428.94,56+,East,Clothing
7367,10/1/2021 10:05,39,5,3,52.53,Not Returned,Online,157.59,18-25,West,Clothing
7369,4/1/2021 11:25,69,31,1,34.76,Not Returned,Online,34.76,46-55,South,Clothing
7370,9/1/2021 14:52,5,45,5,58.6,Not Returned,In-Store,293,56+,West,Foot wear
7372,5/1/2021 6:43,2,36,2,79.31,Not Returned,Online,158.62,56+,East,Clothing
7373,1/1/2021 17:05,64,27,3,83.38,Not Returned,Online,250.14,26-35,South,Foot wear
7374,10/1/2021 7:22,4,34,3,62.41,Not Returned,In-Store,187.23,56+,West,Foot wear
7375,7/1/2021 4:58,30,22,1,38.36,Not Returned,In-Store,38.36,46-55,East,Clothing
7377,10/1/2021 7:00,5,16,3,39.48,Not Returned,Online,118.44,56+,West,Foot wear
7378,1/1/2021 5:26,68,40,6,90.36,Not Returned,Online,542.16,26-35,North,Accessories
7379,6/1/2021 10:17,78,4,3,23.06,Not Returned,Online,69.18,46-55,South,Clothing
7380,11/1/2021 8:35,92,45,5,62.67,Not Returned,Online,313.35,18-25,South,Foot wear
7381,7/1/2021 2:07,51,48,7,80.52,Not Returned,In-Store,563.64,46-55,East,Foot wear
7382,1/1/2021 5:19,18,9,2,23.9,Not Returned,In-Store,47.8,56+,East,Foot wear
7383,2/1/2021 6:34,5,23,5,68.03,Not Returned,Online,340.15,56+,West,Clothing
7384,11/1/2021 8:52,71,50,7,96.59,Not Returned,Online,676.13,18-25,North,Accessories
7385,3/1/2021 5:23,31,13,2,97.09,Not Returned,In-Store,194.18,36-45,South,Foot wear
7386,2/1/2021 19:35,61,4,7,21.23,Not Returned,In-Store,148.61,26-35,East,Clothing
7387,11/1/2021 6:17,80,1,6,83.06,Not Returned,In-Store,498.36,46-55,East,Accessories
7388,6/1/2021 14:23,54,36,5,75.06,Not Returned,Online,375.3,56+,East,Clothing
7389,10/1/2021 11:49,65,39,3,56.2,Not Returned,Online,168.6,26-35,West,Accessories
7390,4/1/2021 4:36,63,11,7,98.85,Not Returned,Online,691.95,56+,East,Clothing
7391,6/1/2021 22:57,9,42,4,27.79,Not Returned,In-Store,111.16,36-45,East,Foot wear
7392,7/1/2021 21:01,87,26,4,76.35,Not Returned,Online,305.4,18-25,South,Foot wear
7393,7/1/2021 12:11,42,50,3,99.21,Not Returned,In-Store,297.63,18-25,East,Accessories
7394,6/1/2021 15:02,27,34,3,20.61,Not Returned,Online,61.83,36-45,North,Foot wear
7395,9/1/2021 3:37,67,8,6,97.97,Not Returned,Online,587.82,26-35,South,Accessories
7396,7/1/2021 20:36,77,24,2,57.97,Not Returned,In-Store,115.94,18-25,West,Accessories
7398,8/1/2021 16:57,100,3,5,25.36,Not Returned,In-Store,126.8,18-25,West,Foot wear
7399,7/1/2021 12:32,66,8,2,66.2,Not Returned,In-Store,132.4,46-55,South,Accessories
7400,10/1/2021 17:49,37,14,6,39.12,Not Returned,Online,234.72,36-45,South,Clothing
7401,3/1/2021 6:53,70,50,2,71.01,Not Returned,In-Store,142.02,46-55,North,Accessories
7402,9/1/2021 6:09,2,29,6,97.24,Not Returned,Online,583.44,56+,East,Foot wear
7403,3/1/2021 10:45,44,44,3,88.89,Not Returned,Online,266.67,26-35,East,Accessories
7404,3/1/2021 6:37,28,26,1,72.58,Not Returned,In-Store,72.58,26-35,South,Foot wear
7405,1/1/2021 10:24,73,38,6,37.31,Not Returned,Online,223.86,56+,West,Foot wear
7407,10/1/2021 11:10,56,45,2,83.99,Not Returned,Online,167.98,18-25,East,Foot wear
7408,2/1/2021 3:03,91,6,2,71.97,Not Returned,Online,143.94,36-45,East,Accessories
7409,9/1/2021 15:57,24,38,5,51.22,Not Returned,Online,256.1,18-25,South,Foot wear
7410,3/1/2021 4:13,29,46,5,96.91,Not Returned,In-Store,484.55,46-55,East,Clothing
7412,3/1/2021 19:48,50,3,2,29.92,Not Returned,Online,59.84,46-55,South,Foot wear
7413,9/1/2021 16:00,59,14,7,88.81,Not Returned,In-Store,621.67,46-55,North,Clothing
7414,1/1/2021 9:59,36,4,2,70.51,Not Returned,Online,141.02,56+,East,Clothing
7415,2/1/2021 7:25,5,29,3,96.9,Not Returned,Online,290.7,56+,West,Foot wear
7416,4/1/2021 23:01,21,43,1,70.92,Not Returned,Online,70.92,26-35,East,Clothing
7417,3/1/2021 13:26,81,15,3,67.79,Not Returned,In-Store,203.37,56+,West,Foot wear
7418,6/1/2021 18:36,82,39,7,32.06,Not Returned,Online,224.42,18-25,South,Accessories
7419,10/1/2021 22:09,34,6,6,91.99,Not Returned,Online,551.94,18-25,North,Accessories
7420,11/1/2021 2:47,83,26,5,20.09,Not Returned,Online,100.45,56+,East,Foot wear
7421,2/1/2021 2:53,78,4,7,67.73,Not Returned,Online,474.11,46-55,South,Clothing
7422,11/1/2021 1:45,24,19,4,39.91,Not Returned,Online,159.64,18-25,South,Foot wear
7423,5/1/2021 0:54,13,3,6,94.29,Not Returned,Online,565.74,56+,North,Foot wear
7424,1/1/2021 16:18,13,3,4,33.16,Not Returned,Online,132.64,56+,North,Foot wear
7425,11/1/2021 0:21,30,27,3,59.91,Not Returned,In-Store,179.73,46-55,East,Foot wear
7426,5/1/2021 10:40,61,48,3,35.83,Not Returned,In-Store,107.49,26-35,East,Foot wear
7427,2/1/2021 10:38,52,24,3,42.09,Not Returned,Online,126.27,46-55,East,Accessories
7428,3/1/2021 6:24,65,34,3,87.23,Not Returned,Online,261.69,26-35,West,Foot wear
7429,8/1/2021 20:37,91,22,7,97.76,Not Returned,Online,684.32,36-45,East,Clothing
7431,7/1/2021 18:17,69,22,2,81.96,Not Returned,In-Store,163.92,46-55,South,Clothing
7432,3/1/2021 7:38,24,13,5,97.59,Not Returned,In-Store,487.95,18-25,South,Foot wear
7433,4/1/2021 13:31,56,11,4,28.22,Not Returned,In-Store,112.88,18-25,East,Clothing
7434,6/1/2021 21:15,32,30,6,95.81,Not Returned,Online,574.86,46-55,East,Clothing
7435,5/1/2021 10:45,61,3,2,43.88,Not Returned,Online,87.76,26-35,East,Foot wear
7436,6/1/2021 21:22,14,1,3,83.63,Not Returned,In-Store,250.89,26-35,East,Accessories
7437,1/1/2021 7:51,7,40,2,38.86,Not Returned,In-Store,77.72,NA,North,Accessories
7438,9/1/2021 18:24,61,14,4,66.85,Not Returned,In-Store,267.4,26-35,East,Clothing
7439,7/1/2021 0:16,57,7,4,80.44,Not Returned,In-Store,321.76,46-55,North,Foot wear
7440,1/1/2021 7:00,75,1,3,81.51,Not Returned,Online,244.53,56+,West,Accessories
7440,1/1/2021 19:29,75,1,3,81.51,Not Returned,Online,244.53,56+,West,Accessories
7442,8/1/2021 0:03,29,33,2,55.59,Not Returned,Online,111.18,46-55,East,Accessories
7443,11/1/2021 0:02,87,42,5,83.29,Not Returned,Online,416.45,18-25,South,Foot wear
7444,11/1/2021 3:28,4,21,4,53.9,Not Returned,Online,215.6,56+,West,Clothing
7447,1/1/2021 3:30,80,25,5,48.37,Not Returned,In-Store,241.85,46-55,East,Clothing
7448,4/1/2021 22:23,21,33,5,31.53,Not Returned,In-Store,157.65,26-35,East,Accessories
7449,5/1/2021 4:50,7,31,1,47.55,Not Returned,Online,47.55,NA,North,Clothing
7450,6/1/2021 12:54,27,39,6,35.36,Not Returned,In-Store,212.16,36-45,North,Accessories
7451,5/1/2021 16:23,77,31,3,47.48,Not Returned,Online,142.44,18-25,West,Clothing
7452,10/1/2021 7:34,8,3,2,36.11,Not Returned,In-Store,72.22,NA,West,Foot wear
7453,1/1/2021 1:36,27,1,5,71.13,Not Returned,Online,355.65,36-45,North,Accessories
7454,6/1/2021 5:41,54,12,7,60.03,Not Returned,Online,420.21,56+,East,Clothing
7455,4/1/2021 1:07,44,5,6,62.51,Not Returned,Online,375.06,26-35,East,Clothing
7457,4/1/2021 21:40,1,21,2,40.92,Not Returned,Online,81.84,46-55,West,Clothing
7458,11/1/2021 2:03,25,29,6,32.48,Not Returned,Online,194.88,18-25,East,Foot wear
7459,9/1/2021 20:27,41,14,5,79.25,Not Returned,In-Store,396.25,46-55,East,Clothing
7460,5/1/2021 5:49,21,20,2,74.48,Not Returned,In-Store,148.96,26-35,East,Clothing
7461,10/1/2021 0:17,64,4,3,99.21,Not Returned,Online,297.63,26-35,South,Clothing
7462,1/1/2021 1:12,94,7,6,63.14,Not Returned,Online,378.84,36-45,West,Foot wear
7463,5/1/2021 19:54,26,38,7,73.15,Not Returned,Online,512.05,36-45,East,Foot wear
7464,2/1/2021 5:23,41,40,7,53.05,Not Returned,Online,371.35,46-55,East,Accessories
7465,5/1/2021 5:59,39,5,5,40.9,Not Returned,In-Store,204.5,18-25,West,Clothing
7466,9/1/2021 17:24,8,11,1,90.66,Not Returned,Online,90.66,NA,West,Clothing
7467,3/1/2021 17:01,62,25,6,36.84,Not Returned,Online,221.04,46-55,East,Clothing
7468,10/1/2021 16:42,8,43,4,50.75,Not Returned,In-Store,203,NA,West,Clothing
7470,4/1/2021 15:47,9,11,3,96.8,Not Returned,Online,290.4,36-45,East,Clothing
7472,1/1/2021 6:40,28,9,4,58.83,Not Returned,Online,235.32,26-35,South,Foot wear
7473,1/1/2021 23:36,25,6,4,64.92,Not Returned,Online,259.68,18-25,East,Accessories
7474,11/1/2021 9:28,31,30,2,88.23,Not Returned,In-Store,176.46,36-45,South,Clothing
7475,4/1/2021 14:08,94,5,2,42.36,Not Returned,In-Store,84.72,36-45,West,Clothing
7476,3/1/2021 13:03,95,13,7,52.84,Not Returned,Online,369.88,18-25,North,Foot wear
7477,6/1/2021 20:47,32,6,6,86.57,Not Returned,Online,519.42,46-55,East,Accessories
7478,3/1/2021 15:38,88,23,2,32.1,Not Returned,In-Store,64.2,18-25,North,Clothing
7479,1/1/2021 22:11,22,14,7,23.43,Not Returned,In-Store,164.01,56+,North,Clothing
7480,4/1/2021 16:45,67,49,7,57.43,Not Returned,In-Store,402.01,26-35,South,Foot wear
7481,6/1/2021 5:15,20,30,7,21.29,Not Returned,In-Store,149.03,46-55,North,Clothing
7482,7/1/2021 8:22,19,18,7,70.35,Not Returned,Online,492.45,18-25,East,Foot wear
7483,7/1/2021 6:12,52,20,6,80.41,Not Returned,In-Store,482.46,46-55,East,Clothing
7484,2/1/2021 18:51,70,33,7,63.21,Not Returned,Online,442.47,46-55,North,Accessories
7485,5/1/2021 5:24,20,42,4,98,Not Returned,Online,392,46-55,North,Foot wear
7486,10/1/2021 11:07,38,7,2,76.08,Not Returned,In-Store,152.16,56+,South,Foot wear
7487,2/1/2021 7:09,60,3,5,91.02,Not Returned,In-Store,455.1,26-35,West,Foot wear
7489,8/1/2021 22:20,64,39,5,86.02,Not Returned,Online,430.1,26-35,South,Accessories
7490,1/1/2021 17:41,45,12,2,59.51,Not Returned,In-Store,119.02,26-35,North,Clothing
7491,9/1/2021 6:08,62,16,2,57,Not Returned,In-Store,114,46-55,East,Foot wear
7492,5/1/2021 3:00,100,17,7,92.32,Not Returned,Online,646.24,18-25,West,Accessories
7494,10/1/2021 9:02,4,8,1,32.55,Not Returned,In-Store,32.55,56+,West,Accessories
7495,8/1/2021 11:33,93,14,3,98.41,Not Returned,Online,295.23,36-45,North,Clothing
7496,2/1/2021 6:41,50,50,6,93.19,Not Returned,Online,559.14,46-55,South,Accessories
7497,4/1/2021 7:17,87,34,2,34.39,Not Returned,In-Store,68.78,18-25,South,Foot wear
7498,8/1/2021 4:25,40,22,6,76.15,Not Returned,Online,456.9,26-35,East,Clothing
7499,8/1/2021 13:19,71,46,1,69.17,Not Returned,Online,69.17,18-25,North,Clothing
7500,9/1/2021 6:55,53,18,6,76.47,Not Returned,In-Store,458.82,46-55,East,Foot wear
7501,1/1/2021 2:02,18,25,3,61.74,Not Returned,Online,185.22,56+,East,Clothing
7502,3/1/2021 20:44,50,31,7,45.45,Not Returned,Online,318.15,46-55,South,Clothing
7503,6/1/2021 6:17,24,14,6,44.91,Not Returned,Online,269.46,18-25,South,Clothing
7504,9/1/2021 21:34,61,42,6,79.39,Not Returned,In-Store,476.34,26-35,East,Foot wear
7505,3/1/2021 14:40,26,3,1,90.19,Not Returned,In-Store,90.19,36-45,East,Foot wear
7506,1/1/2021 1:54,97,27,1,49.39,Not Returned,In-Store,49.39,56+,East,Foot wear
7507,6/1/2021 12:50,80,44,3,51.93,Not Returned,Online,155.79,46-55,East,Accessories
7508,5/1/2021 18:44,73,12,5,94.95,Not Returned,Online,474.75,56+,West,Clothing
7509,9/1/2021 14:52,22,46,1,42.39,Not Returned,Online,42.39,56+,North,Clothing
7510,5/1/2021 13:12,51,29,4,68.79,Not Returned,Online,275.16,46-55,East,Foot wear
7512,10/1/2021 13:18,52,12,2,98.65,Not Returned,In-Store,197.3,46-55,East,Clothing
7513,10/1/2021 6:20,89,9,1,77.3,Not Returned,In-Store,77.3,46-55,North,Foot wear
7515,1/1/2021 22:56,71,42,6,33.79,Not Returned,Online,202.74,18-25,North,Foot wear
7516,3/1/2021 11:56,69,13,3,23.81,Not Returned,In-Store,71.43,46-55,South,Foot wear
7517,9/1/2021 5:41,39,36,7,75.05,Not Returned,In-Store,525.35,18-25,West,Clothing
7518,11/1/2021 8:22,54,16,4,70.72,Not Returned,In-Store,282.88,56+,East,Foot wear
7520,6/1/2021 15:58,22,37,4,50.36,Not Returned,Online,201.44,56+,North,Foot wear
7521,2/1/2021 9:15,96,16,3,26.36,Not Returned,In-Store,79.08,36-45,North,Foot wear
7522,2/1/2021 10:08,33,6,2,70.11,Not Returned,Online,140.22,46-55,East,Accessories
7523,10/1/2021 3:12,55,14,3,85.8,Not Returned,Online,257.4,36-45,East,Clothing
7524,3/1/2021 4:03,90,23,1,49.83,Not Returned,Online,49.83,36-45,North,Clothing
7525,3/1/2021 5:09,31,12,4,95.39,Not Returned,In-Store,381.56,36-45,South,Clothing
7526,1/1/2021 19:56,81,41,3,28.05,Not Returned,Online,84.15,56+,West,Accessories
7527,11/1/2021 3:28,37,3,7,75.89,Not Returned,Online,531.23,36-45,South,Foot wear
7528,4/1/2021 4:50,73,23,5,75.25,Not Returned,In-Store,376.25,56+,West,Clothing
7529,7/1/2021 1:11,47,13,4,27.92,Not Returned,In-Store,111.68,26-35,East,Foot wear
7531,4/1/2021 3:18,53,12,6,65.24,Not Returned,Online,391.44,46-55,East,Clothing
7532,5/1/2021 2:43,80,39,4,55.55,Not Returned,Online,222.2,46-55,East,Accessories
7533,10/1/2021 20:56,85,48,2,96.56,Not Returned,In-Store,193.12,18-25,North,Foot wear
7534,10/1/2021 14:33,20,29,4,87.29,Not Returned,Online,349.16,46-55,North,Foot wear
7535,5/1/2021 5:02,41,16,7,64.19,Not Returned,Online,449.33,46-55,East,Foot wear
7536,2/1/2021 19:40,21,40,6,80.02,Not Returned,Online,480.12,26-35,East,Accessories
7537,2/1/2021 4:45,94,22,3,31.29,Not Returned,In-Store,93.87,36-45,West,Clothing
7538,4/1/2021 9:16,32,42,2,51.2,Not Returned,Online,102.4,46-55,East,Foot wear
7539,10/1/2021 4:13,76,28,7,47.26,Not Returned,In-Store,330.82,26-35,West,Foot wear
7541,5/1/2021 11:17,93,3,6,34.59,Not Returned,Online,207.54,36-45,North,Foot wear
7543,4/1/2021 2:26,66,22,2,71.48,Not Returned,Online,142.96,46-55,South,Clothing
7544,7/1/2021 21:11,43,35,6,28.42,Not Returned,In-Store,170.52,46-55,West,Foot wear
7545,6/1/2021 2:06,30,13,6,71.75,Not Returned,Online,430.5,46-55,East,Foot wear
7547,1/1/2021 13:54,34,4,6,59.97,Not Returned,In-Store,359.82,18-25,North,Clothing
7549,1/1/2021 7:40,8,36,7,84.59,Not Returned,Online,592.13,NA,West,Clothing
7550,11/1/2021 6:40,64,50,6,81.86,Not Returned,Online,491.16,26-35,South,Accessories
7551,11/1/2021 4:35,79,21,1,73.7,Not Returned,Online,73.7,46-55,South,Clothing
7552,5/1/2021 21:45,68,48,1,37.96,Not Returned,Online,37.96,26-35,North,Foot wear
7553,10/1/2021 23:23,48,9,1,50.34,Not Returned,Online,50.34,56+,West,Foot wear
7554,3/1/2021 16:29,88,5,5,55.76,Not Returned,In-Store,278.8,18-25,North,Clothing
7555,4/1/2021 11:04,35,14,3,50.12,Not Returned,Online,150.36,36-45,East,Clothing
7556,10/1/2021 7:58,50,21,1,79.01,Not Returned,Online,79.01,46-55,South,Clothing
7557,4/1/2021 2:59,90,2,6,46.59,Not Returned,Online,279.54,36-45,North,Clothing
7558,1/1/2021 23:26,40,31,4,98.71,Not Returned,Online,394.84,26-35,East,Clothing
7559,7/1/2021 14:03,27,27,6,83.8,Not Returned,Online,502.8,36-45,North,Foot wear
7560,3/1/2021 18:14,8,18,3,63.22,Not Returned,Online,189.66,NA,West,Foot wear
7561,2/1/2021 22:26,16,8,3,60.61,Not Returned,Online,181.83,26-35,West,Accessories
7562,10/1/2021 15:23,63,36,2,77.38,Not Returned,In-Store,154.76,56+,East,Clothing
7564,11/1/2021 8:06,95,17,3,70.35,Not Returned,Online,211.05,18-25,North,Accessories
7566,5/1/2021 15:39,45,37,3,38.44,Not Returned,In-Store,115.32,26-35,North,Foot wear
7567,11/1/2021 9:50,79,46,4,98.7,Not Returned,In-Store,394.8,46-55,South,Clothing
7568,6/1/2021 17:55,17,21,4,71.84,Not Returned,Online,287.36,46-55,South,Clothing
7569,3/1/2021 13:17,39,13,3,49.58,Not Returned,Online,148.74,18-25,West,Foot wear
7571,7/1/2021 0:26,48,4,1,45.82,Not Returned,In-Store,45.82,56+,West,Clothing
